,uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration,h/s
36123,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.247,0.497,0.746,0.69,11,0.0,0.101,-7.956,0.164,89.977,181733,s
36124,spotify:track:2TdOQUmxv2s0auK1TgeWKt,0.184,0.718,0.744,0.72,0,0.0,0.101,-6.432,0.0486,103.987,203760,s
36125,spotify:track:2ce7lFq7zsLdipAp6IdORb,0.0631,0.6,0.399,0.942,7,0.0,0.0909,-2.521,0.174,119.65,258813,s
36126,spotify:track:25sgk305KZfyuqVBQIahim,0.0691,0.628,0.719,0.704,1,0.0,0.166,-4.724,0.0476,133.002,187436,s
36127,spotify:track:5UXckSDDcNGxEDWqK8Zoh6,0.167,0.525,0.631,0.6,2,6.3e-05,0.101,-7.912,0.0589,76.015,197814,s
36128,spotify:track:3kwL8x4afaomYsX3d4cmPL,0.0957,0.382,0.659,0.905,2,0.0,0.229,-3.113,0.144,100.009,153975,s
36129,spotify:track:2gTdDMpNxIRFSiu7HutMCg,0.0257,0.277,0.628,0.744,7,0.0,0.313,-4.718,0.0379,119.921,169397,s
36130,spotify:track:6hJSH3jS9jG6khVclppBJw,0.000619,0.294,0.547,0.886,8,0.000232,0.193,-4.017,0.0308,145.055,188680,s
36131,spotify:track:7LjiYnwicHBZw0m7KSAggS,0.123,0.428,0.5,0.612,5,2.12e-05,0.195,-7.099,0.0348,94.974,206256,s
36132,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.128,0.678,0.778,0.559,6,0.0,0.399,-7.109,0.0776,129.989,185093,s
36133,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,0.212,0.363,0.573,0.739,9,0.0,0.175,-5.455,0.0581,120.077,174062,s
36134,spotify:track:7LR85XLWw2yXqKBSI5brbG,0.281,0.441,0.632,0.924,1,0.0,0.263,-1.802,0.29,86.844,267520,s
36135,spotify:track:1fLibtVj3MrNTwRZq5yUOs,0.0267,0.519,0.748,0.767,11,0.0,0.334,-7.806,0.172,133.929,222200,s
36136,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.0317,0.121,0.699,0.529,2,3.59e-05,0.285,-7.548,0.0487,119.987,206167,s
36137,spotify:track:5hPLTVobQkAudkKljB7WwB,0.0943,0.593,0.645,0.724,6,0.00617,0.118,-7.427,0.0321,111.995,236064,s
36138,spotify:track:3o6VhtL6rH2rBzsN8XvfWg,0.0445,0.592,0.734,0.677,9,0.0,0.398,-5.879,0.04,140.072,184180,s
36139,spotify:track:2gKSQqtba0acZuweAtFfRd,0.0456,0.251,0.588,0.781,11,0.0,0.0925,-5.615,0.0418,117.17,229027,s
36140,spotify:track:4P76CEIXrrWT2cgS1YrTMr,0.0244,0.429,0.715,0.572,7,0.0,0.26,-6.853,0.0745,113.02,205720,s
36141,spotify:track:676eXXtx6I7yxaDfXvMpjK,0.00548,0.54,0.612,0.781,4,0.0,0.174,-3.601,0.0931,148.017,210352,s
36142,spotify:track:70YPzqSEwJvAIQ6nMs1cjY,0.198,0.112,0.404,0.806,2,0.0,0.114,-4.75,0.0496,148.036,220730,s
36143,spotify:track:3tQe6EipndJbSE8R23JAP0,0.572,0.56,0.645,0.583,0,0.0,0.144,-6.975,0.0575,121.976,153443,s
36144,spotify:track:58jecLK0epwMLr9cy5vFUy,0.102,0.472,0.467,0.795,11,0.0,0.264,-3.6,0.0687,163.837,219354,s
36145,spotify:track:5HUb3BM3eHpzvGbYYGXtvJ,0.0512,0.661,0.737,0.674,1,0.0,0.109,-6.852,0.0389,94.0,228871,s
36146,spotify:track:21AbakVGnrNSdineegyZnB,0.00872,0.413,0.746,0.851,0,0.0,0.227,-4.072,0.0463,120.962,245701,s
36147,spotify:track:4VTL9bM6qaSTsYGVianqzr,0.00569,0.35,0.514,0.758,0,0.0,0.145,-6.864,0.074,99.89,219547,s
36148,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,0.0653,0.63,0.421,0.873,10,0.0,0.123,-4.343,0.0565,84.803,202533,s
36149,spotify:track:6PnlocBElXCXdZ3UEKbi8z,0.0554,0.067,0.73,0.533,0,0.0288,0.111,-10.237,0.0983,120.045,402051,s
36150,spotify:track:4XRZbiVdsA5qv6f6qP70lS,0.139,0.822,0.697,0.775,10,0.0,0.0737,-4.106,0.0636,90.015,200453,s
36151,spotify:track:4GJAd1nBylAEbw1dZDVzEQ,0.0375,0.199,0.651,0.766,5,0.000879,0.0942,-5.526,0.0301,97.926,221569,s
36152,spotify:track:47dVNRD169vs8KIyDlDZNP,0.0463,0.37,0.385,0.739,5,3.32e-05,0.152,-5.598,0.0318,133.735,172360,s
36153,spotify:track:354DcqfZLjPzNZlSfR6o2R,0.0682,0.464,0.46,0.785,1,0.0,0.0971,-4.72,0.0642,97.948,188187,s
36154,spotify:track:6Xb12Pj9d7B97f2FciRHeZ,0.0994,0.77,0.662,0.87,4,0.0,0.327,-1.648,0.0332,128.988,247480,s
36155,spotify:track:6GIrIt2M39wEGwjCQjGChX,0.00166,0.505,0.423,0.94,1,0.0,0.178,-4.012,0.0635,149.934,206520,s
36156,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.00958,0.4,0.556,0.864,3,0.0,0.209,-5.87,0.0584,105.143,216880,s
36157,spotify:track:1JURww012QnWAw0zZXi6Aa,0.00509,0.751,0.571,0.89,9,0.0,0.0769,-1.6,0.0395,110.958,234147,s
36158,spotify:track:4cCpGAUlYDh88uuU7pcdN8,0.00168,0.223,0.6,0.863,8,0.00406,0.0939,-5.754,0.031,106.997,206750,s
36159,spotify:track:2bqYcSSycHX7Zo6LJbA6aw,0.178,0.208,0.65,0.672,8,0.215,0.191,-7.643,0.0388,94.534,229841,s
36160,spotify:track:0P6RjFd2HgG2AXJadQuGfE,0.0971,0.502,0.776,0.715,5,0.0131,0.247,-6.587,0.0505,99.951,231813,s
36161,spotify:track:5A4e3eCE4N7tZFRdmJz0rF,0.00377,0.362,0.634,0.873,7,2.04e-05,0.734,-2.939,0.238,125.984,219048,s
36162,spotify:track:6FbWbpNs9dRxyhXKW4DmPI,0.0808,0.353,0.657,0.65,7,0.0,0.108,-5.208,0.0313,91.951,187146,s
36163,spotify:track:4Q4K8fikwOmZYmz82Wco4w,0.0281,0.532,0.693,0.891,1,0.0,0.143,-3.261,0.296,91.1,268053,s
36164,spotify:track:0NWQTyapmz4GuDTSN9xTB7,0.0215,0.26,0.572,0.864,2,0.0,0.375,-4.098,0.0477,149.945,178920,s
36165,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,0.00994,0.767,0.753,0.931,2,0.00696,0.234,-4.922,0.0652,113.029,189693,s
36166,spotify:track:1TEjSXPdAakDotj2Wji3PU,7.95e-05,0.861,0.706,0.841,7,0.0,0.0688,-3.956,0.0418,132.032,220227,s
36167,spotify:track:3jlbL2OTD5YmIunYzgQTAN,0.071,0.478,0.375,0.862,11,0.0,0.211,-3.363,0.255,159.841,338853,s
36168,spotify:track:5v4GgrXPMghOnBBLmveLac,0.016,0.636,0.822,0.743,10,0.0,0.127,-4.772,0.28,84.459,242001,s
36169,spotify:track:7aKOynv41IGU8uiXmpz7ok,0.00154,0.34,0.673,0.686,11,0.0,0.382,-5.745,0.0454,118.43,245680,s
36170,spotify:track:1JdKrFyoU05abww0Zv0ayQ,9.43e-05,0.632,0.528,0.831,8,0.0,0.141,-3.607,0.0429,131.094,220480,s
36171,spotify:track:3VA4sjTMSTTF02hFGmlpJh,0.000218,0.648,0.631,0.793,1,5.65e-05,0.0976,-4.086,0.0468,136.96,189373,s
36172,spotify:track:4aICBAAFGF3pLSZDlmsMj9,0.00153,0.838,0.452,0.82,11,0.0,0.21,-4.508,0.0325,202.108,198973,s
36173,spotify:track:4v7DgEMw6EvYyuQ4eWFD9l,0.189,0.395,0.735,0.584,1,0.0,0.125,-5.047,0.14,93.016,219187,s
36174,spotify:track:73681b7Hc0THHGZrSzl75y,0.0358,0.77,0.822,0.834,6,0.0,0.0461,-2.879,0.0663,115.006,212013,s
36175,spotify:track:3RlIcXMLw6uQYGdeUTeBL6,0.715,0.414,0.497,0.722,5,1.23e-06,0.183,-2.165,0.0323,86.782,202693,s
36176,spotify:track:3VCxtsDGVYF1sjtiGn0lnF,0.25,0.511,0.795,0.389,7,2.47e-06,0.0937,-10.882,0.0369,126.014,235320,s
36177,spotify:track:4LGhw3y6MrZZRMNn68uVEW,0.0729,0.417,0.645,0.621,7,0.00268,0.269,-7.501,0.178,120.933,178648,s
36178,spotify:track:25zlnOAzbVoOzIeXSvQFf1,0.00815,0.195,0.688,0.647,2,1.65e-05,0.095,-7.258,0.19,88.834,164580,s
36179,spotify:track:5rZlwNFl01HqLWBQGryKSm,0.487,0.269,0.48,0.602,10,0.0,0.0848,-6.335,0.368,179.798,213333,s
36180,spotify:track:5kkaSMcf4BFlhRRICCKZb6,0.252,0.654,0.739,0.616,7,1.93e-06,0.101,-6.963,0.0338,91.071,158466,s
36181,spotify:track:2dzja72gQodveSpguIQGJl,0.156,0.732,0.815,0.567,10,0.0,0.0884,-4.653,0.135,95.034,151641,s
36182,spotify:track:5JtvedSVWW9McnoEAPJwQm,0.281,0.366,0.857,0.427,8,0.0,0.108,-8.638,0.112,130.033,162453,s
36183,spotify:track:2OPxM2L3KtuehqY24vTMGs,0.0274,0.828,0.921,0.641,1,0.0,0.0645,-6.491,0.166,144.986,203840,s
36184,spotify:track:0fj9oGrCKxVA4sXDxvbfiM,0.577,0.371,0.704,0.542,7,0.0,0.118,-6.277,0.0326,89.982,170670,s
36185,spotify:track:1tkg4EHVoqnhR6iFEXb60y,0.65,0.543,0.709,0.548,10,1.59e-06,0.133,-8.493,0.353,83.995,160000,s
36186,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.145,0.74,0.759,0.73,0,3.06e-06,0.11,-7.985,0.0516,115.007,268434,s
36187,spotify:track:285pBltuF7vW8TeWk8hdRR,0.349,0.218,0.511,0.566,6,0.0,0.34,-7.23,0.2,83.903,239836,s
36188,spotify:track:5UKYX8eywMafGPVzBlxsed,0.352,0.39,0.745,0.728,0,0.0,0.228,-3.39,0.0423,120.099,130876,s
36189,spotify:track:1iSqfoUFnQwV0QW1EfUit8,0.334,0.235,0.735,0.369,9,0.0,0.126,-9.682,0.0688,140.004,222997,s
36190,spotify:track:50YUyjZk0Dt4OazNHTXgbL,0.174,0.237,0.717,0.456,0,0.0,0.137,-8.508,0.238,149.822,147200,s
36191,spotify:track:6zShJxDpV9agqgIwINNCgh,0.284,0.623,0.803,0.566,9,0.0301,0.105,-8.157,0.251,179.933,144000,s
36192,spotify:track:45jdzaE7CDUvJoPl3pDvwU,0.305,0.75,0.666,0.387,5,0.0,0.0853,-9.514,0.696,96.538,158350,s
36193,spotify:track:1VbxbVQVmCTKtL5s9amH5B,0.613,0.502,0.92,0.664,11,0.0,0.0652,-6.063,0.0808,118.035,140339,s
36194,spotify:track:37woey8u5KwllpsryjAHIC,0.891,0.211,0.665,0.513,2,0.0,0.0941,-6.806,0.0288,110.079,227168,s
36195,spotify:track:6YIHCgaDKTmyRH1yUXUKSE,0.314,0.156,0.73,0.581,1,0.0,0.141,-8.032,0.44,123.441,218144,s
36196,spotify:track:2ktg2oZDyFAX3iY1QNkXl5,0.894,0.117,0.574,0.123,1,0.00111,0.118,-13.959,0.196,115.431,98027,s
36197,spotify:track:5nexAvWNhwg51EavnDgViy,0.307,0.0405,0.653,0.453,7,0.00101,0.113,-5.395,0.0351,111.737,168183,s
36198,spotify:track:2L3nFptzwy0jlVKSzXHjnL,0.449,0.205,0.714,0.348,7,0.0,0.323,-11.319,0.147,117.312,154983,s
36199,spotify:track:4qQVKOnZEYWZIHUMRapsVO,0.624,0.389,0.58,0.0978,1,0.0,0.112,-13.519,0.332,170.803,104438,s
36200,spotify:track:0RLLvYBopDwooCyvnTwgYu,0.354,0.321,0.567,0.515,6,0.0,0.078,-10.265,0.247,120.1,224000,s
36201,spotify:track:3qhyYTGXjpb4EGQIuRfMV8,0.262,0.415,0.622,0.442,6,0.00156,0.181,-7.585,0.0514,97.947,148967,s
36202,spotify:track:6eipQrmTw1N3nUfgLlEa2R,0.416,0.387,0.599,0.431,2,0.0,0.104,-8.039,0.0413,83.684,233493,s
36203,spotify:track:78mXeWyY9ZEqOCkTl3nGfI,0.732,0.274,0.452,0.359,2,0.0,0.168,-5.943,0.0341,98.695,109907,s
36204,spotify:track:4hWgC5BV5M7EtTleKVXNxw,0.7,0.403,0.759,0.413,11,0.0,0.14,-7.282,0.0494,115.893,143667,s
36205,spotify:track:14SaZBTjxlorHJQxXh01Hu,0.443,0.0897,0.656,0.432,6,0.0,0.132,-9.481,0.217,97.022,222374,s
36206,spotify:track:3LdGRWewvpcaZrkOpc70fP,0.899,0.161,0.506,0.156,2,1.56e-05,0.0948,-14.455,0.0574,94.024,166107,s
36207,spotify:track:644rGY6maSElnKVsAg1gJj,0.558,0.123,0.645,0.418,6,0.0003,0.562,-10.065,0.29,96.963,140760,s
36208,spotify:track:6qwLieyhZ2vhn3xuIOrw32,0.0796,0.217,0.651,0.477,2,0.0,0.1,-6.775,0.0443,112.668,191587,s
36209,spotify:track:6AxObuQjAs6rPWyWIoZROV,0.0341,0.136,0.717,0.349,0,0.0,0.103,-11.199,0.0394,102.159,197647,s
36210,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,0.345,0.116,0.832,0.534,1,0.0,0.165,-7.813,0.253,93.924,132833,s
36211,spotify:track:0jZO7p0nBUi9VHedWUBS9l,0.962,0.131,0.424,0.437,2,0.336,0.664,-8.588,0.0355,174.127,208173,s
36212,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,0.866,0.604,0.464,0.473,1,0.0,0.109,-10.086,0.129,75.801,208687,s
36213,spotify:track:31tqdc6hO91Byv18aRLhNE,0.623,0.584,0.709,0.604,4,0.0,0.547,-9.048,0.405,82.999,177607,s
36214,spotify:track:0CvaOecRnYE1fyErhpXgbK,0.841,0.129,0.686,0.195,5,0.00109,0.0816,-15.136,0.151,105.99,167993,s
36215,spotify:track:5qbWgH6xs6CUkua6tG2BNP,0.862,0.935,0.86,0.302,1,0.269,0.168,-19.123,0.148,113.987,117002,s
36216,spotify:track:21dEmra5kv0n1uPkPaazVg,0.737,0.188,0.699,0.355,1,4.09e-06,0.245,-13.659,0.244,92.095,161776,s
36217,spotify:track:6KA2YcsQZlQD8f8uvKjPXw,0.892,0.311,0.667,0.446,5,0.0,0.101,-10.801,0.38,76.53,137368,s
36218,spotify:track:0QM58PErTrawKGBvzCMGuO,0.246,0.364,0.463,0.755,2,0.21,0.664,-6.345,0.0529,118.312,187925,s
36219,spotify:track:0sFqD0Mxcv3QLVyrWEddJ0,0.628,0.103,0.707,0.334,1,0.135,0.157,-15.185,0.0907,127.973,158932,s
36220,spotify:track:0AFmxuY039QJ7aNIeAID6N,0.668,0.618,0.831,0.458,7,0.0,0.226,-10.59,0.238,98.512,177000,s
36221,spotify:track:1A43TfohQt3H6K5zg28ExD,0.867,0.753,0.793,0.441,2,0.0,0.111,-10.297,0.579,74.746,89652,s
36222,spotify:track:3X4sErWRnQCmhhZMGv6r51,0.923,0.231,0.764,0.296,8,0.00141,0.168,-14.544,0.269,103.075,195745,s
36223,spotify:track:2icVMtiC4OalZXYJTnynlu,0.171,0.358,0.645,0.272,8,0.0,0.337,-17.213,0.343,110.479,99474,s
36224,spotify:track:6tAqYm2Wcy2yrPixShJMS6,0.481,0.436,0.87,0.341,9,0.0027,0.329,-14.15,0.439,119.054,160105,s
36225,spotify:track:2TfoabXa0CbEwcqpxOn9z3,0.322,0.526,0.745,0.664,11,0.0,0.851,-5.476,0.235,121.083,150703,s
36226,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.469,0.437,0.872,0.391,0,4.13e-06,0.297,-9.144,0.242,134.021,119133,s
36227,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,0.779,0.271,0.699,0.304,1,0.000993,0.137,-11.192,0.0993,119.705,160184,s
36228,spotify:track:0Qj2Mf1p69Brx9GVFNRnIT,0.645,0.0992,0.703,0.34,7,0.0071,0.106,-14.309,0.209,107.943,106696,s
36229,spotify:track:5KKIQZXiQBMRSbrtvtcVKA,0.675,0.385,0.763,0.293,4,1.56e-05,0.184,-15.393,0.357,94.122,144422,s
36230,spotify:track:57HrW0sdbZTTa6lSY3pxGc,0.704,0.217,0.587,0.405,7,0.0,0.127,-10.981,0.551,89.532,90010,s
36231,spotify:track:3LlSwO7YMOBB508kdsTX8K,0.35,0.44,0.655,0.493,11,0.0,0.54,-11.757,0.491,83.079,176588,s
36232,spotify:track:2BmCen4Ww7ps0EBbobxWsH,0.0423,0.145,0.828,0.581,0,0.000903,0.109,-2.659,0.0429,133.999,200627,s
36233,spotify:track:4P1L6AniTDJzANaubzWGYs,0.462,0.244,0.698,0.183,8,0.000424,0.335,-20.188,0.299,143.96,120000,s
36234,spotify:track:3tQXcgANtsWFikbevMflJy,0.71,0.373,0.693,0.402,9,2.11e-06,0.368,-12.591,0.414,118.796,112000,s
36235,spotify:track:2ug4O8QAEdoBjUtoXixLM9,0.556,0.506,0.839,0.237,0,4.35e-05,0.186,-15.698,0.319,133.937,118596,s
36236,spotify:track:2yZax79pOrYuyIFVW2cZY2,0.768,0.383,0.735,0.197,3,0.000276,0.296,-13.378,0.537,147.899,129720,s
36237,spotify:track:3i5qVV8azKqGFK4Gzdt5YS,0.659,0.245,0.551,0.386,0,0.0,0.125,-10.22,0.132,116.409,199387,s
36238,spotify:track:4H6uJnjhyjxDw1F4jR8irF,0.15,0.0374,0.461,0.612,8,0.0,0.086,-8.645,0.522,168.504,207201,s
36239,spotify:track:7AFASza1mXqntmGtbxXprO,0.883,0.52,0.669,0.308,11,0.0,0.0984,-10.068,0.029,64.934,121887,s
36240,spotify:track:7BdlyzVvOqmwPH9dYtZfsx,0.127,0.288,0.719,0.651,7,0.0,0.0763,-5.878,0.0274,104.956,219429,s
36241,spotify:track:19NEYj0nF2FHMr9X2HYxQd,0.416,0.624,0.703,0.39,2,0.0,0.178,-16.091,0.454,79.884,124891,s
36242,spotify:track:1kFlDnWmBTvCBxxeGDpIdp,0.227,0.439,0.811,0.609,10,0.0,0.102,-8.376,0.0996,120.071,134197,s
36243,spotify:track:10bt2wAkFgCWRCEOyAyWT9,0.513,0.09,0.536,0.708,6,0.0,0.0951,-7.882,0.758,78.33,322587,s
36244,spotify:track:2MXxEGl4WdiOqUjhzDjCmh,0.797,0.373,0.841,0.403,7,0.0,0.0871,-12.39,0.375,110.062,97881,s
36245,spotify:track:2c9iVAV8Vte2POKrVZFC02,0.499,0.244,0.911,0.255,8,0.000246,0.0937,-15.257,0.153,137.994,213943,s
36246,spotify:track:7eJMfftS33KTjuF7lTsMCx,0.731,0.348,0.726,0.431,8,0.0,0.696,-8.765,0.135,144.026,173333,s
36247,spotify:track:2I9zHCCeKJRKMgJ6UJFN9W,0.974,0.198,0.866,0.211,11,0.0,0.0987,-12.676,0.0404,101.295,163902,s
36248,spotify:track:47QVAwFA8lGN4xRpT2ireK,0.274,0.248,0.861,0.398,5,0.0,0.27,-10.159,0.362,126.197,95556,s
36249,spotify:track:7A0T4eb6jPhhQp3KQis6ww,0.76,0.416,0.75,0.227,0,0.125,0.135,-16.255,0.236,100.163,133277,s
36250,spotify:track:4upK9OgMepvBFEGD8CDE9A,0.503,0.255,0.462,0.371,10,0.0,0.135,-11.201,0.0522,139.637,132952,s
36251,spotify:track:4CdE6h87BI7eM4IbFBBovn,0.643,0.304,0.719,0.473,10,0.00692,0.105,-10.595,0.0538,130.04,156942,s
36252,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,0.72,0.0895,0.498,0.235,1,0.0,0.144,-16.541,0.188,118.917,179080,s
36253,spotify:track:3FSJBFKoBD4xHuj9F1UUPM,0.902,0.578,0.818,0.215,11,0.0,0.116,-10.269,0.0441,95.85,220126,s
36254,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,0.123,0.236,0.785,0.431,10,0.0,0.0887,-8.756,0.0364,127.085,159382,s
36255,spotify:track:3cqPu20DGTGUoZtbJH2Dmi,0.63,0.224,0.605,0.365,7,6.83e-06,0.0554,-11.144,0.111,84.628,193668,s
36256,spotify:track:3Y6L3oiUydJIGsmk5zHlDO,0.38,0.0775,0.789,0.652,4,1.57e-06,0.091,-9.734,0.219,139.981,231857,s
36257,spotify:track:4NENA1LQEFiBzZZymbOEzP,0.76,0.567,0.836,0.0812,11,0.00418,0.136,-13.682,0.184,105.635,174700,s
36258,spotify:track:0KTdKLiwmurQgFT7Y9mOM7,0.874,0.387,0.814,0.333,6,3.54e-06,0.615,-11.56,0.189,99.994,100812,s
36259,spotify:track:6hLo7rzrpGMLwBWtsi2rU6,0.152,0.204,0.516,0.3,1,1.72e-06,0.0907,-10.253,0.294,83.717,192623,s
36260,spotify:track:56TOfxnRzSRbFRw8J6C4IT,0.217,0.15,0.372,0.656,1,0.0,0.418,-6.086,0.0776,140.171,181728,s
36261,spotify:track:5MsydV2Ii4A7r85gSgh90x,0.358,0.363,0.583,0.488,8,0.0,0.357,-11.178,0.167,110.02,141928,s
36262,spotify:track:4XlbP9sx3zGJT0ghz2OtYi,0.42,0.351,0.749,0.498,8,0.425,0.0874,-10.743,0.0869,158.006,142793,s
36263,spotify:track:7zlGyAsvNMOdhTU068f79f,0.51,0.345,0.737,0.241,9,0.00572,0.108,-16.034,0.0882,100.0,121522,s
36264,spotify:track:0MO1qNhm8aRZchi8CJlIRo,0.913,0.452,0.541,0.0836,1,0.00199,0.126,-12.663,0.313,181.032,122723,s
36265,spotify:track:1QuzPovD4fnVy8KezHv7rI,0.535,0.464,0.428,0.479,5,0.0,0.1,-9.758,0.213,165.927,187952,s
36266,spotify:track:0I3Lzmf3JDIOyFLcrruRjO,0.468,0.42,0.671,0.288,1,0.0,0.139,-14.176,0.496,68.287,131202,s
36267,spotify:track:6vJ6FR4WtlKSxe8lmh3F1C,0.685,0.264,0.695,0.253,2,0.14,0.105,-15.884,0.0461,120.033,130926,s
36268,spotify:track:7zkLlx4bTeeyUyzs1L7gV4,0.00925,0.281,0.646,0.709,5,0.000308,0.115,-6.005,0.0381,80.504,159150,s
36269,spotify:track:4eSGSqP2TZvvX0kadZZttM,0.841,0.123,0.397,0.172,6,6.78e-05,0.108,-15.698,0.0445,101.275,265120,s
36270,spotify:track:6yY71pVCM4U1eACxCZnaV3,0.92,0.484,0.558,0.447,0,1.13e-06,0.217,-6.849,0.0557,139.173,145255,s
36271,spotify:track:6Tt9PBM6oWGwVnxyzuM84j,0.0645,0.192,0.703,0.386,6,1.55e-06,0.257,-11.447,0.0672,124.117,160625,s
36272,spotify:track:1Ja5QwCWnrwFrmyN1yXm9O,0.3,0.218,0.692,0.628,4,0.0,0.114,-8.084,0.175,115.946,250173,s
36273,spotify:track:3TGux6XhbmHRPicfXZewhE,0.357,0.177,0.765,0.505,1,0.0,0.104,-7.627,0.0848,89.997,183432,s
36274,spotify:track:15mjRLMBBZTrnoQxUz4tgX,0.536,0.487,0.822,0.498,6,7.41e-05,0.256,-8.235,0.143,111.953,121757,s
36275,spotify:track:4H0fDD04h6RbootPQdqI7k,0.341,0.404,0.816,0.49,5,0.0,0.0649,-8.743,0.09,90.979,148715,s
36276,spotify:track:4A7y85waLDMmWzXzTA45ya,0.825,0.619,0.615,0.427,11,0.0,0.105,-9.722,0.264,130.273,134774,s
36277,spotify:track:1jkIErXa3YNUX5QIyO6GGR,0.515,0.209,0.759,0.245,6,0.000154,0.102,-6.545,0.138,96.992,237507,s
36278,spotify:track:4KMR0q5skgPUVS1e1IgCJJ,0.515,0.39,0.566,0.496,1,0.0,0.0957,-8.427,0.176,80.005,127431,s
36279,spotify:track:1NNnmmBEaId0uoWfvtNd8F,0.907,0.456,0.451,0.0873,3,2.46e-06,0.354,-16.815,0.063,166.598,200000,s
36280,spotify:track:1LdS1ULS9e18oW3M2C1MUj,0.918,0.741,0.784,0.278,6,0.000196,0.112,-10.745,0.041,105.034,146147,s
36281,spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,0.536,0.185,0.595,0.416,10,0.0,0.293,-10.957,0.0366,74.556,127880,s
36282,spotify:track:0RzAihLqsEg9Qcm4pfPbG2,0.418,0.685,0.693,0.434,1,0.0,0.338,-9.366,0.193,63.033,159327,s
36283,spotify:track:3xNIVmBIe839tAsoGe3A4b,0.468,0.123,0.706,0.297,3,0.0,0.0725,-13.652,0.132,104.049,150415,s
36284,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,0.798,0.048,0.486,0.194,2,0.00624,0.114,-15.265,0.0712,70.031,278920,s
36285,spotify:track:30bqVoKjX479ab90a8Pafp,0.0967,0.323,0.585,0.471,4,0.0184,0.115,-9.934,0.0616,93.099,142000,s
36286,spotify:track:2gjELujyj9OFVQZzS7lgJH,0.404,0.0721,0.762,0.425,11,1.23e-06,0.111,-10.131,0.0629,140.05,224333,s
36287,spotify:track:0K4gxQ2u3545b0GAu85ObO,0.367,0.0417,0.685,0.23,0,0.000971,0.101,-12.525,0.0388,96.085,165000,s
36288,spotify:track:4WahOhXKxmMKVnfVXQoEtk,0.265,0.606,0.777,0.647,4,0.0,0.0771,-6.802,0.328,82.718,187383,s
36289,spotify:track:7iTYXBv6yqU7AFcxLKjlPD,0.908,0.173,0.66,0.383,6,0.0,0.106,-9.781,0.0359,129.959,186481,s
36290,spotify:track:1ufGqwim7RHxVsdaxuLmAY,0.891,0.17,0.719,0.387,10,0.0,0.114,-9.38,0.0643,135.064,234736,s
36291,spotify:track:6rX9gAIAqDdXvcpjkEPKyb,0.315,0.171,0.601,0.758,7,0.0,0.076,-9.4,0.442,95.971,72255,s
36292,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq,0.678,0.292,0.613,0.339,5,0.0,0.166,-14.908,0.135,106.582,108696,s
36293,spotify:track:0f0gfm6wHjhqrBMHBn9Ajr,0.105,0.258,0.774,0.352,6,0.741,0.348,-13.13,0.214,80.51,105143,s
36294,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.0769,0.203,0.671,0.529,0,0.000335,0.0856,-7.226,0.307,161.989,165820,s
36295,spotify:track:5DqdesEfbRyOlSS3Tf6c29,0.374,0.397,0.732,0.463,11,0.0,0.194,-6.972,0.0287,95.971,212607,s
36296,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.0689,0.291,0.556,0.538,8,0.0,0.196,-5.408,0.0382,143.95,223347,s
36297,spotify:track:6ZGqVXaJmhbYAK2DF8mWRR,0.74,0.246,0.706,0.21,1,0.817,0.0938,-21.867,0.0603,139.888,156000,s
36298,spotify:track:472xLB8toqZr8oSBXaQRr2,0.463,0.375,0.636,0.277,7,0.889,0.122,-15.979,0.119,171.144,101094,s
36299,spotify:track:1isXdpzFMO6EIkgdWjV2D8,0.207,0.0847,0.571,0.656,4,5.62e-05,0.0731,-6.211,0.0516,132.005,221200,s
36300,spotify:track:6TPaP10i11llo9BKiZ68N9,0.0262,0.171,0.782,0.464,0,0.0,0.0965,-11.434,0.333,122.092,111491,s
36301,spotify:track:1FZNiU5U4xXuGQMpO6OdGz,0.759,0.277,0.564,0.374,1,0.0,0.0989,-14.132,0.459,97.387,120216,s
36302,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.847,0.689,0.734,0.57,7,2.14e-05,0.112,-7.066,0.133,129.953,95467,s
36303,spotify:track:1I2FEhKThjn3j9ymy4wJXY,0.331,0.423,0.739,0.527,7,0.0,0.35,-11.27,0.131,127.857,202500,s
36304,spotify:track:6m1hYbfABsUSL3c7QFRBxB,0.802,0.344,0.609,0.258,11,0.0,0.421,-12.602,0.0482,136.041,116506,s
